time,gibbs,gibbs,,
6108,0.038142082,0.149967579,-0.116323721,-0.303444988
6109,0.038140817,0.149967578,-0.116324986,-0.303444989
6110,0.038139583,0.149967577,-0.11632622,-0.30344499
6111,0.03813838,0.149967576,-0.116327423,-0.303444991
6112,0.038137207,0.149967575,-0.116328596,-0.303444992
6113,0.038136064,0.149967575,-0.116329739,-0.303444992
6114,0.038134948,0.149967574,-0.116330855,-0.303444993
6115,0.038133861,0.149967573,-0.116331942,-0.303444994
6116,0.0381328,0.149967572,-0.116333003,-0.303444995
6117,0.038131766,0.149967572,-0.116334037,-0.303444995
6118,0.038130758,0.149967571,-0.116335045,-0.303444996
6119,0.038129774,0.14996757,-0.116336029,-0.303444997
6120,0.038128815,0.149967569,-0.116336988,-0.303444998
6121,0.03812788,0.149967569,-0.116337923,-0.303444998
6122,0.038126968,0.149967568,-0.116338835,-0.303444999
6123,0.038126078,0.149967567,-0.116339725,-0.303445
6124,0.038125211,0.149967566,-0.116340592,-0.303445001
6125,0.038124365,0.149967566,-0.116341438,-0.303445001
6126,0.03812354,0.149967565,-0.116342263,-0.303445002
6127,0.038122735,0.149967564,-0.116343068,-0.303445003
6128,0.03812195,0.149967563,-0.116343853,-0.303445004
6129,0.038121184,0.149967563,-0.116344619,-0.303445004
6130,0.038120438,0.149967562,-0.116345365,-0.303445005
6131,0.03811971,0.149967561,-0.116346093,-0.303445006
6132,0.038118999,0.149967561,-0.116346804,-0.303445006
6133,0.038118306,0.14996756,-0.116347497,-0.303445007
6134,0.03811763,0.149967559,-0.116348173,-0.303445008
6135,0.038116971,0.149967558,-0.116348832,-0.303445009
6136,0.038116328,0.149967558,-0.116349475,-0.303445009
6137,0.038115701,0.149967557,-0.116350102,-0.30344501
6138,0.038115089,0.149967556,-0.116350714,-0.303445011
6139,0.038114492,0.149967556,-0.116351311,-0.303445011
6140,0.038113909,0.149967555,-0.116351894,-0.303445012
6141,0.038113341,0.149967554,-0.116352462,-0.303445013
6142,0.038112786,0.149967554,-0.116353017,-0.303445013
6143,0.038112245,0.149967553,-0.116353558,-0.303445014
6144,0.038111718,0.149967552,-0.116354085,-0.303445015
6145,0.038111202,0.149967552,-0.116354601,-0.303445015
6146,0.0381107,0.149967551,-0.116355103,-0.303445016
6147,0.038110209,0.14996755,-0.116355594,-0.303445017
6148,0.038109731,0.14996755,-0.116356072,-0.303445017
6149,0.038109264,0.149967549,-0.116356539,-0.303445018
6150,0.038108808,0.149967548,-0.116356995,-0.303445019
6151,0.038108363,0.149967548,-0.11635744,-0.303445019
6152,0.038107929,0.149967547,-0.116357874,-0.30344502
6153,0.038107505,0.149967546,-0.116358298,-0.303445021
6154,0.038107091,0.149967546,-0.116358712,-0.303445021
6155,0.038106687,0.149967545,-0.116359116,-0.303445022
6156,0.038106293,0.149967544,-0.11635951,-0.303445023
6157,0.038105908,0.149967544,-0.116359895,-0.303445023
6158,0.038105533,0.149967543,-0.11636027,-0.303445024
6159,0.038105166,0.149967543,-0.116360637,-0.303445024
6160,0.038104807,0.149967542,-0.116360996,-0.303445025
6161,0.038104458,0.149967541,-0.116361345,-0.303445026
6162,0.038104116,0.149967541,-0.116361687,-0.303445026
6163,0.038103783,0.14996754,-0.11636202,-0.303445027
6164,0.038103457,0.14996754,-0.116362346,-0.303445027
6165,0.038103139,0.149967539,-0.116362664,-0.303445028
6166,0.038102828,0.149967538,-0.116362975,-0.303445029
6167,0.038102525,0.149967538,-0.116363278,-0.303445029
6168,0.038102228,0.149967537,-0.116363575,-0.30344503
6169,0.038101939,0.149967537,-0.116363864,-0.30344503
6170,0.038101656,0.149967536,-0.116364147,-0.303445031
6171,0.038101379,0.149967535,-0.116364424,-0.303445032
6172,0.038101109,0.149967535,-0.116364694,-0.303445032
6173,0.038100845,0.149967534,-0.116364958,-0.303445033
6174,0.038100587,0.149967534,-0.116365216,-0.303445033
6175,0.038100335,0.149967533,-0.116365468,-0.303445034
6176,0.038100089,0.149967532,-0.116365714,-0.303445035
6177,0.038099848,0.149967532,-0.116365955,-0.303445035
6178,0.038099613,0.149967531,-0.11636619,-0.303445036
6179,0.038099383,0.149967531,-0.11636642,-0.303445036
6180,0.038099158,0.14996753,-0.116366645,-0.303445037
6181,0.038098938,0.14996753,-0.116366865,-0.303445037
6182,0.038098723,0.149967529,-0.11636708,-0.303445038
6183,0.038098513,0.149967529,-0.11636729,-0.303445038
6184,0.038098308,0.149967528,-0.116367495,-0.303445039
6185,0.038098107,0.149967527,-0.116367696,-0.30344504
6186,0.03809791,0.149967527,-0.116367893,-0.30344504
6187,0.038097718,0.149967526,-0.116368085,-0.303445041
6188,0.038097529,0.149967526,-0.116368274,-0.303445041
6189,0.038097345,0.149967525,-0.116368458,-0.303445042
6190,0.038097165,0.149967525,-0.116368638,-0.303445042
6191,0.038096989,0.149967524,-0.116368814,-0.303445043
6192,0.038096817,0.149967524,-0.116368986,-0.303445043
6193,0.038096648,0.149967523,-0.116369155,-0.303445044
6194,0.038096483,0.149967523,-0.11636932,-0.303445044
6195,0.038096321,0.149967522,-0.116369482,-0.303445045
6196,0.038096163,0.149967522,-0.11636964,-0.303445045
6197,0.038096008,0.149967521,-0.116369795,-0.303445046
6198,0.038095856,0.149967521,-0.116369947,-0.303445046
6199,0.038095708,0.14996752,-0.116370095,-0.303445047
6200,0.038095562,0.14996752,-0.116370241,-0.303445047
6201,0.03809542,0.149967519,-0.116370383,-0.303445048
6202,0.03809528,0.149967519,-0.116370523,-0.303445048
6203,0.038095144,0.149967518,-0.116370659,-0.303445049
6204,0.03809501,0.149967518,-0.116370793,-0.303445049
6205,0.038094879,0.149967517,-0.116370924,-0.30344505
6206,0.03809475,0.149967517,-0.116371053,-0.30344505
6207,0.038094624,0.149967516,-0.116371179,-0.303445051
6208,0.038094501,0.149967516,-0.116371302,-0.303445051
6209,0.03809438,0.149967515,-0.116371423,-0.303445052
6210,0.038094261,0.149967515,-0.116371542,-0.303445052
6211,0.038094145,0.149967514,-0.116371658,-0.303445053
6212,0.038094031,0.149967514,-0.116371772,-0.303445053
6213,0.038093919,0.149967513,-0.116371884,-0.303445054
6214,0.03809381,0.149967513,-0.116371993,-0.303445054
6215,0.038093702,0.149967512,-0.116372101,-0.303445055
6216,0.038093597,0.149967512,-0.116372206,-0.303445055
6217,0.038093493,0.149967511,-0.11637231,-0.303445056
6218,0.038093392,0.149967511,-0.116372411,-0.303445056
6219,0.038093292,0.14996751,-0.116372511,-0.303445057
6220,0.038093195,0.14996751,-0.116372608,-0.303445057
6221,0.038093099,0.14996751,-0.116372704,-0.303445057
6222,0.038093005,0.149967509,-0.116372798,-0.303445058
6223,0.038092912,0.149967509,-0.116372891,-0.303445058
6224,0.038092822,0.149967508,-0.116372981,-0.303445059
6225,0.038092733,0.149967508,-0.11637307,-0.303445059
6226,0.038092645,0.149967507,-0.116373158,-0.30344506
6227,0.038092559,0.149967507,-0.116373244,-0.30344506
6228,0.038092475,0.149967506,-0.116373328,-0.303445061
6229,0.038092392,0.149967506,-0.116373411,-0.303445061
6230,0.038092311,0.149967506,-0.116373492,-0.303445061
6231,0.038092231,0.149967505,-0.116373572,-0.303445062
6232,0.038092152,0.149967505,-0.116373651,-0.303445062
6233,0.038092075,0.149967504,-0.116373728,-0.303445063
6234,0.038091999,0.149967504,-0.116373804,-0.303445063
6235,0.038091925,0.149967503,-0.116373878,-0.303445064
6236,0.038091851,0.149967503,-0.116373952,-0.303445064
6237,0.038091779,0.149967503,-0.116374024,-0.303445064
6238,0.038091708,0.149967502,-0.116374095,-0.303445065
6239,0.038091639,0.149967502,-0.116374164,-0.303445065
6240,0.03809157,0.149967501,-0.116374233,-0.303445066
6241,0.038091503,0.149967501,-0.1163743,-0.303445066
6242,0.038091436,0.149967501,-0.116374367,-0.303445066
6243,0.038091371,0.1499675,-0.116374432,-0.303445067
6244,0.038091307,0.1499675,-0.116374496,-0.303445067
6245,0.038091244,0.149967499,-0.116374559,-0.303445068
6246,0.038091182,0.149967499,-0.116374621,-0.303445068
6247,0.03809112,0.149967498,-0.116374683,-0.303445069
6248,0.03809106,0.149967498,-0.116374743,-0.303445069
6249,0.038091001,0.149967498,-0.116374802,-0.303445069
6250,0.038090942,0.149967497,-0.116374861,-0.30344507
6251,0.038090885,0.149967497,-0.116374918,-0.30344507
6252,0.038090828,0.149967497,-0.116374975,-0.30344507
6253,0.038090772,0.149967496,-0.116375031,-0.303445071
6254,0.038090717,0.149967496,-0.116375086,-0.303445071
6255,0.038090663,0.149967495,-0.11637514,-0.303445072
6256,0.03809061,0.149967495,-0.116375193,-0.303445072
6257,0.038090557,0.149967495,-0.116375246,-0.303445072
6258,0.038090505,0.149967494,-0.116375298,-0.303445073
6259,0.038090454,0.149967494,-0.116375349,-0.303445073
6260,0.038090404,0.149967493,-0.116375399,-0.303445074
6261,0.038090354,0.149967493,-0.116375449,-0.303445074
6262,0.038090305,0.149967493,-0.116375498,-0.303445074
6263,0.038090257,0.149967492,-0.116375546,-0.303445075
6264,0.038090209,0.149967492,-0.116375594,-0.303445075
6265,0.038090162,0.149967492,-0.116375641,-0.303445075
6266,0.038090116,0.149967491,-0.116375687,-0.303445076
6267,0.03809007,0.149967491,-0.116375733,-0.303445076
6268,0.038090025,0.149967491,-0.116375778,-0.303445076
6269,0.038089981,0.14996749,-0.116375822,-0.303445077
6270,0.038089937,0.14996749,-0.116375866,-0.303445077
6271,0.038089894,0.149967489,-0.116375909,-0.303445078
6272,0.038089851,0.149967489,-0.116375952,-0.303445078
6273,0.038089809,0.149967489,-0.116375994,-0.303445078
6274,0.038089767,0.149967488,-0.116376036,-0.303445079
6275,0.038089726,0.149967488,-0.116376077,-0.303445079
6276,0.038089685,0.149967488,-0.116376118,-0.303445079
6277,0.038089645,0.149967487,-0.116376158,-0.30344508
6278,0.038089606,0.149967487,-0.116376197,-0.30344508
6279,0.038089567,0.149967487,-0.116376236,-0.30344508
6280,0.038089528,0.149967486,-0.116376275,-0.303445081
6281,0.03808949,0.149967486,-0.116376313,-0.303445081
6282,0.038089452,0.149967486,-0.116376351,-0.303445081
6283,0.038089415,0.149967485,-0.116376388,-0.303445082
6284,0.038089378,0.149967485,-0.116376425,-0.303445082
6285,0.038089342,0.149967485,-0.116376461,-0.303445082
6286,0.038089306,0.149967484,-0.116376497,-0.303445083
6287,0.03808927,0.149967484,-0.116376533,-0.303445083
6288,0.038089235,0.149967484,-0.116376568,-0.303445083
6289,0.0380892,0.149967483,-0.116376603,-0.303445084
6290,0.038089166,0.149967483,-0.116376637,-0.303445084
6291,0.038089132,0.149967483,-0.116376671,-0.303445084
6292,0.038089099,0.149967482,-0.116376704,-0.303445085
6293,0.038089065,0.149967482,-0.116376738,-0.303445085
6294,0.038089033,0.149967482,-0.11637677,-0.303445085
6295,0.038089,0.149967481,-0.116376803,-0.303445086
6296,0.038088968,0.149967481,-0.116376835,-0.303445086
6297,0.038088936,0.149967481,-0.116376867,-0.303445086
6298,0.038088905,0.149967481,-0.116376898,-0.303445086
6299,0.038088874,0.14996748,-0.116376929,-0.303445087
6300,0.038088843,0.14996748,-0.11637696,-0.303445087
6301,0.038088812,0.14996748,-0.116376991,-0.303445087
6302,0.038088782,0.149967479,-0.116377021,-0.303445088
6303,0.038088753,0.149967479,-0.11637705,-0.303445088
6304,0.038088723,0.149967479,-0.11637708,-0.303445088
6305,0.038088694,0.149967478,-0.116377109,-0.303445089
6306,0.038088665,0.149967478,-0.116377138,-0.303445089
6307,0.038088636,0.149967478,-0.116377167,-0.303445089
6308,0.038088608,0.149967478,-0.116377195,-0.303445089
6309,0.03808858,0.149967477,-0.116377223,-0.30344509
6310,0.038088552,0.149967477,-0.116377251,-0.30344509
6311,0.038088525,0.149967477,-0.116377278,-0.30344509
6312,0.038088497,0.149967476,-0.116377306,-0.303445091
6313,0.03808847,0.149967476,-0.116377333,-0.303445091
6314,0.038088444,0.149967476,-0.116377359,-0.303445091
6315,0.038088417,0.149967476,-0.116377386,-0.303445091
6316,0.038088391,0.149967475,-0.116377412,-0.303445092
6317,0.038088365,0.149967475,-0.116377438,-0.303445092
6318,0.038088339,0.149967475,-0.116377464,-0.303445092
6319,0.038088314,0.149967474,-0.116377489,-0.303445093
6320,0.038088289,0.149967474,-0.116377514,-0.303445093
6321,0.038088264,0.149967474,-0.116377539,-0.303445093
6322,0.038088239,0.149967474,-0.116377564,-0.303445093
6323,0.038088214,0.149967473,-0.116377589,-0.303445094
6324,0.03808819,0.149967473,-0.116377613,-0.303445094
6325,0.038088166,0.149967473,-0.116377637,-0.303445094
6326,0.038088142,0.149967472,-0.116377661,-0.303445095
6327,0.038088118,0.149967472,-0.116377685,-0.303445095
6328,0.038088095,0.149967472,-0.116377708,-0.303445095
6329,0.038088071,0.149967472,-0.116377732,-0.303445095
6330,0.038088048,0.149967471,-0.116377755,-0.303445096
6331,0.038088025,0.149967471,-0.116377778,-0.303445096
6332,0.038088003,0.149967471,-0.1163778,-0.303445096
6333,0.03808798,0.149967471,-0.116377823,-0.303445096
6334,0.038087958,0.14996747,-0.116377845,-0.303445097
6335,0.038087936,0.14996747,-0.116377867,-0.303445097
6336,0.038087914,0.14996747,-0.116377889,-0.303445097
6337,0.038087892,0.14996747,-0.116377911,-0.303445097
6338,0.038087871,0.149967469,-0.116377932,-0.303445098
6339,0.038087849,0.149967469,-0.116377954,-0.303445098
6340,0.038087828,0.149967469,-0.116377975,-0.303445098
6341,0.038087807,0.149967469,-0.116377996,-0.303445098
6342,0.038087786,0.149967468,-0.116378017,-0.303445099
6343,0.038087766,0.149967468,-0.116378037,-0.303445099
6344,0.038087745,0.149967468,-0.116378058,-0.303445099
6345,0.038087725,0.149967468,-0.116378078,-0.303445099
6346,0.038087705,0.149967467,-0.116378098,-0.3034451
6347,0.038087685,0.149967467,-0.116378118,-0.3034451
6348,0.038087665,0.149967467,-0.116378138,-0.3034451
6349,0.038087645,0.149967467,-0.116378158,-0.3034451
6350,0.038087626,0.149967466,-0.116378177,-0.303445101
6351,0.038087606,0.149967466,-0.116378197,-0.303445101
6352,0.038087587,0.149967466,-0.116378216,-0.303445101
6353,0.038087568,0.149967466,-0.116378235,-0.303445101
6354,0.038087549,0.149967465,-0.116378254,-0.303445102
6355,0.03808753,0.149967465,-0.116378273,-0.303445102
6356,0.038087512,0.149967465,-0.116378291,-0.303445102
6357,0.038087493,0.149967465,-0.11637831,-0.303445102
6358,0.038087475,0.149967465,-0.116378328,-0.303445102
6359,0.038087457,0.149967464,-0.116378346,-0.303445103
6360,0.038087438,0.149967464,-0.116378365,-0.303445103
6361,0.038087421,0.149967464,-0.116378382,-0.303445103
6362,0.038087403,0.149967464,-0.1163784,-0.303445103
6363,0.038087385,0.149967463,-0.116378418,-0.303445104
6364,0.038087368,0.149967463,-0.116378435,-0.303445104
6365,0.03808735,0.149967463,-0.116378453,-0.303445104
6366,0.038087333,0.149967463,-0.11637847,-0.303445104
6367,0.038087316,0.149967463,-0.116378487,-0.303445104
6368,0.038087299,0.149967462,-0.116378504,-0.303445105
6369,0.038087282,0.149967462,-0.116378521,-0.303445105
6370,0.038087265,0.149967462,-0.116378538,-0.303445105
6371,0.038087248,0.149967462,-0.116378555,-0.303445105
6372,0.038087232,0.149967461,-0.116378571,-0.303445106
6373,0.038087215,0.149967461,-0.116378588,-0.303445106
6374,0.038087199,0.149967461,-0.116378604,-0.303445106
6375,0.038087183,0.149967461,-0.11637862,-0.303445106
6376,0.038087167,0.149967461,-0.116378636,-0.303445106
6377,0.038087151,0.14996746,-0.116378652,-0.303445107
6378,0.038087135,0.14996746,-0.116378668,-0.303445107
6379,0.03808712,0.14996746,-0.116378683,-0.303445107
6380,0.038087104,0.14996746,-0.116378699,-0.303445107
6381,0.038087088,0.14996746,-0.116378715,-0.303445107
6382,0.038087073,0.149967459,-0.11637873,-0.303445108
6383,0.038087058,0.149967459,-0.116378745,-0.303445108
6384,0.038087043,0.149967459,-0.11637876,-0.303445108
6385,0.038087028,0.149967459,-0.116378775,-0.303445108
6386,0.038087013,0.149967459,-0.11637879,-0.303445108
6387,0.038086998,0.149967458,-0.116378805,-0.303445109
6388,0.038086983,0.149967458,-0.11637882,-0.303445109
6389,0.038086969,0.149967458,-0.116378834,-0.303445109
6390,0.038086954,0.149967458,-0.116378849,-0.303445109
6391,0.03808694,0.149967458,-0.116378863,-0.303445109
6392,0.038086925,0.149967457,-0.116378878,-0.30344511
6393,0.038086911,0.149967457,-0.116378892,-0.30344511
6394,0.038086897,0.149967457,-0.116378906,-0.30344511
6395,0.038086883,0.149967457,-0.11637892,-0.30344511
6396,0.038086869,0.149967457,-0.116378934,-0.30344511
6397,0.038086855,0.149967456,-0.116378948,-0.303445111
6398,0.038086841,0.149967456,-0.116378962,-0.303445111
6399,0.038086828,0.149967456,-0.116378975,-0.303445111
6400,0.038086814,0.149967456,-0.116378989,-0.303445111
6401,0.038086801,0.149967456,-0.116379002,-0.303445111
6402,0.038086787,0.149967455,-0.116379016,-0.303445112
6403,0.038086774,0.149967455,-0.116379029,-0.303445112
6404,0.038086761,0.149967455,-0.116379042,-0.303445112
6405,0.038086748,0.149967455,-0.116379055,-0.303445112
6406,0.038086735,0.149967455,-0.116379068,-0.303445112
6407,0.038086722,0.149967455,-0.116379081,-0.303445112
6408,0.038086709,0.149967454,-0.116379094,-0.303445113
6409,0.038086696,0.149967454,-0.116379107,-0.303445113
6410,0.038086684,0.149967454,-0.116379119,-0.303445113
6411,0.038086671,0.149967454,-0.116379132,-0.303445113
6412,0.038086659,0.149967454,-0.116379144,-0.303445113
6413,0.038086646,0.149967454,-0.116379157,-0.303445113
6414,0.038086634,0.149967453,-0.116379169,-0.303445114
6415,0.038086622,0.149967453,-0.116379181,-0.303445114
6416,0.038086609,0.149967453,-0.116379194,-0.303445114
6417,0.038086597,0.149967453,-0.116379206,-0.303445114
6418,0.038086585,0.149967453,-0.116379218,-0.303445114
6419,0.038086573,0.149967453,-0.11637923,-0.303445114
6420,0.038086562,0.149967452,-0.116379241,-0.303445115
6421,0.03808655,0.149967452,-0.116379253,-0.303445115
6422,0.038086538,0.149967452,-0.116379265,-0.303445115
6423,0.038086527,0.149967452,-0.116379276,-0.303445115
6424,0.038086515,0.149967452,-0.116379288,-0.303445115
6425,0.038086504,0.149967452,-0.116379299,-0.303445115
6426,0.038086492,0.149967451,-0.116379311,-0.303445116
6427,0.038086481,0.149967451,-0.116379322,-0.303445116
6428,0.03808647,0.149967451,-0.116379333,-0.303445116
6429,0.038086459,0.149967451,-0.116379344,-0.303445116
6430,0.038086447,0.149967451,-0.116379356,-0.303445116
6431,0.038086436,0.149967451,-0.116379367,-0.303445116
6432,0.038086426,0.14996745,-0.116379377,-0.303445117
6433,0.038086415,0.14996745,-0.116379388,-0.303445117
6434,0.038086404,0.14996745,-0.116379399,-0.303445117
6435,0.038086393,0.14996745,-0.11637941,-0.303445117
6436,0.038086383,0.14996745,-0.11637942,-0.303445117
6437,0.038086372,0.14996745,-0.116379431,-0.303445117
6438,0.038086361,0.149967449,-0.116379442,-0.303445118
6439,0.038086351,0.149967449,-0.116379452,-0.303445118
6440,0.038086341,0.149967449,-0.116379462,-0.303445118
6441,0.03808633,0.149967449,-0.116379473,-0.303445118
6442,0.03808632,0.149967449,-0.116379483,-0.303445118
6443,0.03808631,0.149967449,-0.116379493,-0.303445118
6444,0.0380863,0.149967449,-0.116379503,-0.303445118
6445,0.03808629,0.149967448,-0.116379513,-0.303445119
6446,0.03808628,0.149967448,-0.116379523,-0.303445119
6447,0.03808627,0.149967448,-0.116379533,-0.303445119
6448,0.03808626,0.149967448,-0.116379543,-0.303445119
6449,0.03808625,0.149967448,-0.116379553,-0.303445119
6450,0.038086241,0.149967448,-0.116379562,-0.303445119
6451,0.038086231,0.149967448,-0.116379572,-0.303445119
6452,0.038086221,0.149967447,-0.116379582,-0.30344512
6453,0.038086212,0.149967447,-0.116379591,-0.30344512
6454,0.038086202,0.149967447,-0.116379601,-0.30344512
6455,0.038086193,0.149967447,-0.11637961,-0.30344512
6456,0.038086183,0.149967447,-0.11637962,-0.30344512
6457,0.038086174,0.149967447,-0.116379629,-0.30344512
6458,0.038086165,0.149967447,-0.116379638,-0.30344512
6459,0.038086156,0.149967446,-0.116379647,-0.303445121
6460,0.038086147,0.149967446,-0.116379656,-0.303445121
6461,0.038086138,0.149967446,-0.116379665,-0.303445121
6462,0.038086129,0.149967446,-0.116379674,-0.303445121
6463,0.03808612,0.149967446,-0.116379683,-0.303445121
6464,0.038086111,0.149967446,-0.116379692,-0.303445121
6465,0.038086102,0.149967446,-0.116379701,-0.303445121
6466,0.038086093,0.149967445,-0.11637971,-0.303445122
6467,0.038086084,0.149967445,-0.116379719,-0.303445122
6468,0.038086076,0.149967445,-0.116379727,-0.303445122
6469,0.038086067,0.149967445,-0.116379736,-0.303445122
6470,0.038086059,0.149967445,-0.116379744,-0.303445122
6471,0.03808605,0.149967445,-0.116379753,-0.303445122
6472,0.038086042,0.149967445,-0.116379761,-0.303445122
6473,0.038086033,0.149967445,-0.11637977,-0.303445122
6474,0.038086025,0.149967444,-0.116379778,-0.303445123
6475,0.038086017,0.149967444,-0.116379786,-0.303445123
6476,0.038086009,0.149967444,-0.116379794,-0.303445123
6477,0.038086,0.149967444,-0.116379803,-0.303445123
6478,0.038085992,0.149967444,-0.116379811,-0.303445123
6479,0.038085984,0.149967444,-0.116379819,-0.303445123
6480,0.038085976,0.149967444,-0.116379827,-0.303445123
6481,0.038085968,0.149967444,-0.116379835,-0.303445123
6482,0.03808596,0.149967443,-0.116379843,-0.303445124
6483,0.038085952,0.149967443,-0.116379851,-0.303445124
6484,0.038085945,0.149967443,-0.116379858,-0.303445124
6485,0.038085937,0.149967443,-0.116379866,-0.303445124
6486,0.038085929,0.149967443,-0.116379874,-0.303445124
6487,0.038085921,0.149967443,-0.116379882,-0.303445124
6488,0.038085914,0.149967443,-0.116379889,-0.303445124
6489,0.038085906,0.149967443,-0.116379897,-0.303445124
6490,0.038085899,0.149967442,-0.116379904,-0.303445125
6491,0.038085891,0.149967442,-0.116379912,-0.303445125
6492,0.038085884,0.149967442,-0.116379919,-0.303445125
6493,0.038085876,0.149967442,-0.116379927,-0.303445125
6494,0.038085869,0.149967442,-0.116379934,-0.303445125
6495,0.038085862,0.149967442,-0.116379941,-0.303445125
6496,0.038085855,0.149967442,-0.116379948,-0.303445125
6497,0.038085847,0.149967442,-0.116379956,-0.303445125
6498,0.03808584,0.149967442,-0.116379963,-0.303445125
6499,0.038085833,0.149967441,-0.11637997,-0.303445126
6500,0.038085826,0.149967441,-0.116379977,-0.303445126
6501,0.038085819,0.149967441,-0.116379984,-0.303445126
6502,0.038085812,0.149967441,-0.116379991,-0.303445126
6503,0.038085805,0.149967441,-0.116379998,-0.303445126
6504,0.038085798,0.149967441,-0.116380005,-0.303445126
6505,0.038085791,0.149967441,-0.116380012,-0.303445126
6506,0.038085785,0.149967441,-0.116380018,-0.303445126
6507,0.038085778,0.149967441,-0.116380025,-0.303445126
6508,0.038085771,0.14996744,-0.116380032,-0.303445127
6509,0.038085765,0.14996744,-0.116380038,-0.303445127
6510,0.038085758,0.14996744,-0.116380045,-0.303445127
6511,0.038085751,0.14996744,-0.116380052,-0.303445127
6512,0.038085745,0.14996744,-0.116380058,-0.303445127
6513,0.038085738,0.14996744,-0.116380065,-0.303445127
6514,0.038085732,0.14996744,-0.116380071,-0.303445127
6515,0.038085725,0.14996744,-0.116380078,-0.303445127
6516,0.038085719,0.14996744,-0.116380084,-0.303445127
6517,0.038085713,0.149967439,-0.11638009,-0.303445128
6518,0.038085706,0.149967439,-0.116380097,-0.303445128
6519,0.0380857,0.149967439,-0.116380103,-0.303445128
6520,0.038085694,0.149967439,-0.116380109,-0.303445128
6521,0.038085688,0.149967439,-0.116380115,-0.303445128
6522,0.038085682,0.149967439,-0.116380121,-0.303445128
6523,0.038085676,0.149967439,-0.116380127,-0.303445128
6524,0.038085669,0.149967439,-0.116380134,-0.303445128
6525,0.038085663,0.149967439,-0.11638014,-0.303445128
6526,0.038085657,0.149967439,-0.116380146,-0.303445128
6527,0.038085651,0.149967438,-0.116380152,-0.303445129
6528,0.038085646,0.149967438,-0.116380157,-0.303445129
6529,0.03808564,0.149967438,-0.116380163,-0.303445129
6530,0.038085634,0.149967438,-0.116380169,-0.303445129
6531,0.038085628,0.149967438,-0.116380175,-0.303445129
6532,0.038085622,0.149967438,-0.116380181,-0.303445129
6533,0.038085617,0.149967438,-0.116380186,-0.303445129
6534,0.038085611,0.149967438,-0.116380192,-0.303445129
6535,0.038085605,0.149967438,-0.116380198,-0.303445129
6536,0.0380856,0.149967438,-0.116380203,-0.303445129
6537,0.038085594,0.149967437,-0.116380209,-0.30344513
6538,0.038085588,0.149967437,-0.116380215,-0.30344513
6539,0.038085583,0.149967437,-0.11638022,-0.30344513
6540,0.038085577,0.149967437,-0.116380226,-0.30344513
6541,0.038085572,0.149967437,-0.116380231,-0.30344513
6542,0.038085567,0.149967437,-0.116380236,-0.30344513
6543,0.038085561,0.149967437,-0.116380242,-0.30344513
6544,0.038085556,0.149967437,-0.116380247,-0.30344513
6545,0.038085551,0.149967437,-0.116380252,-0.30344513
6546,0.038085545,0.149967437,-0.116380258,-0.30344513
6547,0.03808554,0.149967437,-0.116380263,-0.30344513
6548,0.038085535,0.149967436,-0.116380268,-0.303445131
6549,0.03808553,0.149967436,-0.116380273,-0.303445131
6550,0.038085525,0.149967436,-0.116380278,-0.303445131
6551,0.038085519,0.149967436,-0.116380284,-0.303445131
6552,0.038085514,0.149967436,-0.116380289,-0.303445131
6553,0.038085509,0.149967436,-0.116380294,-0.303445131
6554,0.038085504,0.149967436,-0.116380299,-0.303445131
6555,0.038085499,0.149967436,-0.116380304,-0.303445131
6556,0.038085494,0.149967436,-0.116380309,-0.303445131
6557,0.038085489,0.149967436,-0.116380314,-0.303445131
6558,0.038085484,0.149967436,-0.116380319,-0.303445131
6559,0.03808548,0.149967436,-0.116380323,-0.303445131
6560,0.038085475,0.149967435,-0.116380328,-0.303445132
6561,0.03808547,0.149967435,-0.116380333,-0.303445132
6562,0.038085465,0.149967435,-0.116380338,-0.303445132
6563,0.03808546,0.149967435,-0.116380343,-0.303445132
6564,0.038085456,0.149967435,-0.116380347,-0.303445132
6565,0.038085451,0.149967435,-0.116380352,-0.303445132
6566,0.038085446,0.149967435,-0.116380357,-0.303445132
6567,0.038085442,0.149967435,-0.116380361,-0.303445132
6568,0.038085437,0.149967435,-0.116380366,-0.303445132
6569,0.038085433,0.149967435,-0.11638037,-0.303445132
6570,0.038085428,0.149967435,-0.116380375,-0.303445132
6571,0.038085424,0.149967435,-0.116380379,-0.303445132
6572,0.038085419,0.149967434,-0.116380384,-0.303445133
6573,0.038085415,0.149967434,-0.116380388,-0.303445133
6574,0.03808541,0.149967434,-0.116380393,-0.303445133
6575,0.038085406,0.149967434,-0.116380397,-0.303445133
6576,0.038085401,0.149967434,-0.116380402,-0.303445133
6577,0.038085397,0.149967434,-0.116380406,-0.303445133
6578,0.038085393,0.149967434,-0.11638041,-0.303445133
6579,0.038085389,0.149967434,-0.116380414,-0.303445133
6580,0.038085384,0.149967434,-0.116380419,-0.303445133
6581,0.03808538,0.149967434,-0.116380423,-0.303445133
6582,0.038085376,0.149967434,-0.116380427,-0.303445133
6583,0.038085372,0.149967434,-0.116380431,-0.303445133
6584,0.038085368,0.149967434,-0.116380435,-0.303445133
6585,0.038085363,0.149967433,-0.11638044,-0.303445134
6586,0.038085359,0.149967433,-0.116380444,-0.303445134
6587,0.038085355,0.149967433,-0.116380448,-0.303445134
6588,0.038085351,0.149967433,-0.116380452,-0.303445134
6589,0.038085347,0.149967433,-0.116380456,-0.303445134
